date,sh_SWE_mm,sh_SWE_qc,sh_SWE_auto6h_mm,sh_SWE_6hdiff,sh_SWE_auto24h_mm,sh_SWE_24hdiff,sh_SWE_L3_mm,sh_SWE_L2diff,sh_SWE_L3_qc,sh_SWE_L3_qa,sh_depth_cm,sh_depth_qc,sh_depth_auto6h_cm,sh_depth_6hdiff,sh_depth_auto12h_cm,sh_depth_12hdiff,sh_depth_auto24h_cm,sh_depth_24hdiff,sh_depth_L3_cm,sh_depth_L2diff,sh_depth_L3_qc,sh_depth_L3_qa,sh_precip_mm,sh_precip_qc,sh_precip_auto24h_mm,sh_precip_24hrdiff,sh_precip_L3_mm,sh_precip_L2diff,sh_precip_L3_qc,sh_precip_L3_qa,w10_precip_auto,sh_temp_L3_C,sh_temp_L3_qc,sh_temp_L3_qa,sh_sm2_L3_%,sh_sm2_L3_qc,sh_sm2_L3_qa,sh_sm8_L3_%,sh_sm8_L3_qc,sh_sm8_L3_qa,sh_sm20_L3_%,sh_sm20_L3_qc,sh_sm20_L3_qa,sh_st2_L3_C,sh_st2_L3_qc,sh_st2_L3_qa,sh_st8_L3_C,sh_st8_L3_qc,sh_st8_L3_qa,sh_st20_L3_C,sh_st20_L3_qc,sh_st20_L3_qa,sd_temp_obs_C,sd_precip_mm,sd_depth_cm,sd_SWE_mm
8/21/2012 4:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1166,8.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.2,1214,0,0
8/21/2012 5:00,-5,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1166,7.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.2,1214,0,0
8/21/2012 6:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1166,7.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.2,1214,0,0
8/21/2012 7:00,-5,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,10.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.2,1214,0,0
8/21/2012 8:00,-5,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,14.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.3,1214,0,0
8/21/2012 9:00,-8,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,18.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.3,1214,0,0
8/21/2012 10:00,-8,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,19.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.3,1214,0,0
8/21/2012 11:00,-10,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,21.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.3,1214,0,0
8/21/2012 12:00,-8,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,22.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.4,1214,0,0
8/21/2012 13:00,-8,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,23.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.4,1214,0,0
8/21/2012 14:00,-8,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1166,23.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.4,1214,0,0
8/21/2012 15:00,-8,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,22.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.4,1214,0,0
8/21/2012 16:00,-3,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1219,V,1214,0,1179,0,V,P,1165,21.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.4,1214,0,0
8/21/2012 17:00,0,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,20.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.5,1214,0,0
8/21/2012 18:00,0,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,19.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.5,1214,0,0
8/21/2012 19:00,-3,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,16.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.5,1214,0,0
8/21/2012 20:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,13.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.5,1214,0,0
8/21/2012 21:00,-3,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,11.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.5,1214,0,0
8/21/2012 22:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,10.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.6,1214,0,0
8/21/2012 23:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,10,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.6,1214,0,0
8/22/2012 0:00,0,E,0,0,0,0,0,0,E,P,0,V,0,0,0,0,0,0,0,0,V,P,1214,E,1214,0,1179,0,E,P,1165,10.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.6,1214,0,0
8/22/2012 1:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,10.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.6,1214,0,0
8/22/2012 2:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1166,9.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.6,1214,0,0
8/22/2012 3:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,9.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.6,1214,0,0
8/22/2012 4:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1166,10.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.7,1214,0,0
8/22/2012 5:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,9.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.7,1214,0,0
8/22/2012 6:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,9.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.7,1214,0,0
8/22/2012 7:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,10.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.7,1214,0,0
8/22/2012 8:00,-5,V,0,0,0,0,0,0,V,P,-15,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,15.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.7,1214,0,0
8/22/2012 9:00,-8,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,20,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.8,1214,0,0
8/22/2012 10:00,-10,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,21.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.8,1214,0,0
8/22/2012 11:00,-10,V,0,0,0,0,0,0,V,P,-15,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,22,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.8,1214,0,0
8/22/2012 12:00,-8,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,22.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.8,1214,0,0
8/22/2012 13:00,-8,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,23.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.8,1214,0,0
8/22/2012 14:00,-5,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,24.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.8,1214,0,0
8/22/2012 15:00,-5,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1212,V,1214,0,1179,0,V,P,1165,22.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.8,1214,0,0
8/22/2012 16:00,-3,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,22.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.9,1214,0,0
8/22/2012 17:00,0,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,21,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.9,1214,0,0
8/22/2012 18:00,-3,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,19.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.9,1214,0,0
8/22/2012 19:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,17.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.9,1214,0,0
8/22/2012 20:00,-3,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,14.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.9,1214,0,0
8/22/2012 21:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,12.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/22/2012 22:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,11.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/22/2012 23:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,11.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 0:00,0,E,0,0,0,0,0,0,E,P,0,E,0,0,0,0,0,0,0,0,E,P,1214,E,1214,0,1179,0,E,P,1165,10.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 1:00,-5,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,10.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 2:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,10.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 3:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1166,9.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 4:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,9.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 5:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 6:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1166,8.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 7:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,10.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 8:00,-5,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,17.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 9:00,-10,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,19.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 10:00,-10,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,21.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 11:00,-10,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,22.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 12:00,-8,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,23.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/23/2012 13:00,-8,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,23.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/23/2012 14:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,23.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/23/2012 15:00,-5,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,23.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/23/2012 16:00,0,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,23.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/23/2012 17:00,0,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,22.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/23/2012 18:00,0,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,20.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/23/2012 19:00,-3,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,17.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/23/2012 20:00,-3,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,15.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/23/2012 21:00,-3,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,13.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/23/2012 22:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,12.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/23/2012 23:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,11.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/24/2012 0:00,0,E,0,0,0,0,0,0,E,P,0,E,0,0,0,0,0,0,0,0,E,P,1214,V,1214,0,1179,0,V,P,1165,10.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/24/2012 1:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,10.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/24/2012 2:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,9.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/24/2012 3:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,9.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/24/2012 4:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1166,8.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/24/2012 5:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,8.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/24/2012 6:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1166,8.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 7:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,10.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 8:00,-5,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,15.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 9:00,-8,V,0,0,0,0,0,0,V,P,-15,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,19.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 10:00,-10,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,21.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 11:00,-10,V,0,0,0,0,0,0,V,P,-23,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,23.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 12:00,-8,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,23.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 13:00,-8,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,24.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 14:00,-8,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,24.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 15:00,-5,V,0,0,0,0,0,0,V,P,-18,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,23.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 16:00,-3,V,0,0,0,0,0,0,V,P,-18,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,23.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 17:00,0,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,22.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 18:00,3,V,0,0,0,0,0,0,V,P,-18,V,0,0,0,0,0,0,0,0,V,P,1212,V,1214,0,1179,0,V,P,1165,20.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/24/2012 19:00,-3,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,17.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.3,1214,0,0
8/24/2012 20:00,-3,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,15,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.3,1214,0,0
8/24/2012 21:00,-3,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,13.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.3,1214,0,0
8/24/2012 22:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,12.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.3,1214,0,0
8/24/2012 23:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,11.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.3,1214,0,0
8/25/2012 0:00,0,E,0,0,0,0,0,0,E,P,0,E,0,0,0,0,0,0,0,0,E,P,1214,V,1214,0,1179,0,V,P,1165,11.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.3,1214,0,0
